,User ID,Country,City,Street,Day,Sex,Product,Quantity
479,480,Canada,Toronto,Oak St,5,Female,Cherry,1
480,481,Mexico,Mexico City,Main St,9,Female,Apple,1
481,482,Mexico,New York,Main St,29,Male,Fig,4
482,483,USA,Mexico City,Main St,16,Male,Cherry,3
483,484,USA,New York,Oak St,14,Male,Lemon,5
484,485,Mexico,Mexico City,Oak St,28,Male,Lemon,5
485,486,Mexico,Mexico City,Main St,19,Female,Elderberry,2
486,487,USA,Toronto,Oak St,11,Male,Lemon,4
487,488,Canada,Toronto,Elm St,1,Female,Kiwi,8
488,489,Canada,Toronto,Main St,3,Female,Apple,9
489,490,USA,New York,Main St,24,Male,Kiwi,6
490,491,Mexico,New York,Oak St,30,Male,Kiwi,8
491,492,Mexico,New York,Elm St,22,Male,Fig,9
492,493,Canada,Mexico City,Elm St,13,Male,Apple,6
493,494,Canada,Toronto,Elm St,10,Male,Banana,3
494,495,Mexico,Mexico City,Main St,5,Female,Apple,9
495,496,Canada,New York,Elm St,19,Female,Honeydew,4
496,497,Canada,New York,Oak St,2,Male,Lemon,2
497,498,Mexico,New York,Oak St,30,Female,Honeydew,4
498,499,Mexico,New York,Elm St,30,Male,Honeydew,8
499,500,Canada,Mexico City,Elm St,18,Female,Apple,1
500,501,USA,New York,Elm St,29,Male,Kiwi,7
501,502,Mexico,Mexico City,Elm St,1,Male,Banana,8
502,503,Mexico,Toronto,Main St,25,Male,Fig,7
503,504,Mexico,New York,Main St,26,Male,Date,3
504,505,USA,New York,Oak St,13,Female,Cherry,6
505,506,Mexico,Toronto,Elm St,26,Female,Fig,4
506,507,USA,New York,Elm St,9,Female,Date,1
507,508,Canada,New York,Elm St,18,Male,Grape,2
508,509,Mexico,Toronto,Main St,28,Female,Banana,3
509,510,USA,New York,Oak St,21,Female,Date,7
510,511,Mexico,Toronto,Main St,7,Male,Apple,6
511,512,USA,New York,Oak St,23,Female,Apple,6
512,513,Mexico,Mexico City,Main St,12,Female,Kiwi,6
513,514,USA,Toronto,Elm St,24,Male,Kiwi,1
514,515,Canada,New York,Elm St,29,Male,Fig,5
515,516,Mexico,Mexico City,Elm St,28,Male,Banana,5
516,517,Canada,Toronto,Oak St,28,Male,Banana,4
517,518,USA,New York,Elm St,16,Female,Grape,6
518,519,Canada,Toronto,Oak St,16,Female,Grape,5
519,520,Canada,Toronto,Main St,27,Male,Cherry,3
520,521,Mexico,Mexico City,Elm St,1,Male,Honeydew,2
521,522,Canada,Toronto,Oak St,8,Female,Grape,5
522,523,Mexico,Mexico City,Main St,28,Male,Kiwi,6
523,524,USA,Toronto,Elm St,15,Male,Fig,6
524,525,Canada,New York,Elm St,10,Male,Lemon,4
525,526,USA,Toronto,Main St,22,Male,Cherry,1
526,527,USA,New York,Oak St,27,Male,Elderberry,7
527,528,Canada,Toronto,Elm St,18,Female,Apple,7
528,529,USA,New York,Oak St,9,Female,Date,2
529,530,USA,Toronto,Oak St,14,Male,Apple,8
530,531,Mexico,New York,Elm St,23,Female,Fig,1
531,532,Canada,Mexico City,Oak St,8,Male,Honeydew,9
532,533,Mexico,New York,Main St,5,Female,Lemon,3
533,534,Mexico,Toronto,Main St,19,Male,Lemon,5
534,535,Canada,New York,Oak St,10,Female,Cherry,4
535,536,USA,Mexico City,Elm St,7,Male,Fig,1
536,537,Canada,Toronto,Elm St,19,Female,Honeydew,2
537,538,Mexico,Toronto,Main St,14,Male,Apple,1
538,539,Canada,Toronto,Elm St,12,Female,Lemon,5
539,540,USA,Toronto,Main St,10,Male,Elderberry,4
540,541,Mexico,New York,Elm St,26,Male,Honeydew,9
541,542,Mexico,Toronto,Main St,21,Female,Kiwi,5
542,543,USA,Toronto,Main St,26,Female,Lemon,5
543,544,USA,Mexico City,Main St,28,Male,Elderberry,2
544,545,USA,Toronto,Main St,18,Female,Apple,3
545,546,Canada,Toronto,Elm St,9,Male,Grape,2
546,547,USA,Mexico City,Oak St,27,Female,Apple,1
547,548,USA,New York,Elm St,9,Male,Banana,4
548,549,USA,New York,Oak St,30,Male,Kiwi,3
549,550,Canada,Toronto,Oak St,4,Male,Cherry,6
550,551,USA,New York,Oak St,23,Male,Honeydew,2
551,552,Mexico,Toronto,Main St,28,Female,Honeydew,2
552,553,USA,Toronto,Elm St,3,Male,Apple,4
553,554,USA,New York,Elm St,27,Male,Cherry,4
554,555,USA,Mexico City,Elm St,10,Female,Kiwi,6
555,556,Canada,Mexico City,Oak St,6,Female,Lemon,8
556,557,USA,Toronto,Oak St,18,Female,Date,9
557,558,USA,Mexico City,Oak St,21,Female,Lemon,7
558,559,Canada,New York,Elm St,5,Male,Honeydew,3
559,560,USA,Mexico City,Elm St,6,Male,Lemon,8
560,561,Canada,New York,Elm St,23,Female,Apple,4
561,562,Canada,Toronto,Main St,22,Female,Kiwi,9
562,563,Mexico,Mexico City,Elm St,22,Female,Honeydew,1
563,564,Mexico,New York,Elm St,10,Female,Fig,3
564,565,Canada,Toronto,Main St,29,Female,Apple,5
565,566,USA,New York,Main St,10,Male,Apple,5
566,567,Mexico,New York,Oak St,1,Male,Honeydew,5
567,568,Canada,Toronto,Main St,1,Male,Kiwi,7
568,569,Canada,New York,Oak St,19,Female,Date,4
569,570,USA,Mexico City,Oak St,6,Female,Kiwi,6
570,571,USA,Toronto,Elm St,26,Male,Lemon,9
571,572,USA,Mexico City,Main St,22,Female,Honeydew,6
572,573,Canada,New York,Elm St,5,Male,Grape,5
573,574,Canada,Toronto,Main St,29,Female,Banana,6
574,575,Canada,Toronto,Main St,15,Female,Date,4
575,576,Canada,New York,Main St,1,Female,Fig,7
576,577,Canada,New York,Main St,25,Male,Cherry,4
577,578,Mexico,New York,Elm St,14,Female,Elderberry,7
578,579,Mexico,Mexico City,Main St,22,Female,Banana,4
579,580,Mexico,New York,Oak St,7,Male,Cherry,4
580,581,Mexico,New York,Elm St,6,Female,Apple,2
581,582,USA,Mexico City,Elm St,13,Female,Lemon,8
582,583,Canada,Mexico City,Oak St,9,Male,Elderberry,1
583,584,Mexico,Toronto,Oak St,8,Female,Fig,6
584,585,Mexico,Toronto,Oak St,23,Female,Grape,3
585,586,Canada,New York,Elm St,28,Female,Apple,4
586,587,Canada,Toronto,Elm St,17,Female,Banana,3
587,588,USA,Mexico City,Main St,10,Male,Kiwi,1
588,589,Mexico,Mexico City,Oak St,16,Female,Fig,9
589,590,Mexico,Mexico City,Oak St,26,Male,Fig,7
590,591,USA,Toronto,Oak St,22,Female,Cherry,1
591,592,Canada,Toronto,Elm St,22,Male,Kiwi,7
592,593,Canada,Mexico City,Elm St,2,Male,Banana,2
593,594,Mexico,Toronto,Elm St,15,Female,Apple,9
594,595,Canada,Toronto,Elm St,16,Female,Apple,1
595,596,Canada,New York,Oak St,6,Female,Lemon,1
596,597,USA,New York,Main St,24,Female,Fig,6
597,598,Mexico,Mexico City,Main St,7,Male,Banana,7
598,599,Mexico,New York,Oak St,13,Female,Cherry,2
599,600,Mexico,Toronto,Main St,22,Female,Kiwi,7
600,601,Canada,New York,Oak St,21,Male,Date,2
601,602,Canada,Toronto,Oak St,7,Male,Banana,4
602,603,USA,Mexico City,Oak St,24,Female,Lemon,9
603,604,Mexico,Toronto,Oak St,14,Male,Honeydew,2
604,605,USA,Mexico City,Oak St,29,Male,Apple,4
605,606,Canada,Mexico City,Main St,20,Female,Elderberry,6
606,607,Mexico,Mexico City,Elm St,2,Male,Lemon,4
607,608,USA,Toronto,Oak St,9,Female,Honeydew,6
608,609,Mexico,New York,Elm St,17,Male,Honeydew,2
609,610,USA,New York,Oak St,25,Male,Date,7
610,611,USA,Mexico City,Elm St,6,Male,Fig,9
611,612,USA,Mexico City,Elm St,14,Male,Honeydew,2
612,613,USA,New York,Oak St,25,Male,Fig,6
613,614,USA,Mexico City,Elm St,9,Female,Banana,8
614,615,Mexico,New York,Oak St,23,Female,Fig,9
615,616,USA,New York,Oak St,6,Female,Fig,9
616,617,Canada,Toronto,Main St,25,Male,Lemon,3
617,618,Canada,Mexico City,Main St,23,Female,Honeydew,1
618,619,USA,New York,Main St,10,Male,Lemon,1
619,620,Mexico,Mexico City,Oak St,12,Female,Banana,4
620,621,Canada,Mexico City,Main St,20,Male,Date,1
621,622,Canada,Mexico City,Main St,17,Male,Date,2
622,623,USA,Toronto,Main St,17,Female,Apple,6
623,624,Canada,Toronto,Main St,6,Male,Fig,6
624,625,Mexico,New York,Main St,22,Female,Lemon,6
625,626,Canada,Mexico City,Elm St,7,Female,Fig,1
626,627,Mexico,Toronto,Elm St,16,Female,Kiwi,4
627,628,Canada,New York,Oak St,14,Female,Banana,8
628,629,Mexico,Toronto,Elm St,5,Male,Date,7
629,630,Canada,New York,Elm St,27,Male,Grape,9
630,631,USA,Mexico City,Elm St,27,Male,Cherry,7
631,632,USA,New York,Elm St,21,Female,Honeydew,5
632,633,USA,Mexico City,Elm St,19,Male,Lemon,4
633,634,Mexico,New York,Main St,15,Female,Date,4
634,635,Mexico,New York,Oak St,16,Female,Elderberry,9
635,636,USA,Toronto,Oak St,15,Male,Honeydew,7
636,637,Canada,Mexico City,Oak St,13,Male,Elderberry,9
637,638,USA,New York,Main St,3,Female,Honeydew,8
638,639,USA,Mexico City,Elm St,13,Male,Kiwi,5
639,640,Canada,Toronto,Elm St,23,Female,Kiwi,8
640,641,Mexico,Mexico City,Elm St,8,Female,Date,5
641,642,USA,Mexico City,Main St,23,Female,Grape,2
642,643,USA,Mexico City,Elm St,7,Female,Elderberry,7
643,644,USA,New York,Elm St,10,Male,Apple,9
644,645,Mexico,Mexico City,Main St,7,Male,Honeydew,7
645,646,Mexico,New York,Elm St,28,Male,Kiwi,9
646,647,USA,Mexico City,Main St,29,Male,Lemon,4
647,648,Canada,Mexico City,Oak St,22,Female,Cherry,1
648,649,Canada,New York,Main St,28,Female,Honeydew,7
649,650,USA,Mexico City,Oak St,28,Male,Banana,4
650,651,Canada,Toronto,Elm St,6,Female,Cherry,9
651,652,USA,New York,Main St,1,Male,Elderberry,7
652,653,Canada,New York,Oak St,14,Female,Grape,1
653,654,Mexico,New York,Elm St,26,Male,Apple,1
654,655,Mexico,New York,Oak St,2,Male,Apple,4
655,656,USA,Toronto,Main St,12,Female,Kiwi,1
656,657,Canada,New York,Elm St,8,Female,Honeydew,6
657,658,Canada,Toronto,Main St,1,Male,Fig,4
658,659,Mexico,Mexico City,Main St,10,Male,Kiwi,3
659,660,Canada,New York,Oak St,17,Female,Apple,5
660,661,USA,Toronto,Main St,10,Female,Kiwi,9
661,662,Canada,Mexico City,Elm St,1,Male,Elderberry,7
662,663,Canada,Mexico City,Oak St,10,Female,Date,2
663,664,USA,New York,Oak St,15,Male,Banana,2
664,665,Mexico,Toronto,Elm St,12,Female,Honeydew,2
665,666,Canada,New York,Oak St,1,Male,Banana,8
666,667,USA,Mexico City,Oak St,5,Female,Date,4
667,668,Canada,New York,Elm St,15,Male,Lemon,3
668,669,Mexico,Toronto,Main St,5,Male,Elderberry,6
669,670,Canada,Toronto,Main St,2,Female,Grape,3
670,671,Canada,Toronto,Oak St,24,Female,Honeydew,5
671,672,Mexico,New York,Oak St,30,Male,Grape,3
672,673,Canada,New York,Elm St,18,Male,Kiwi,2
673,674,Mexico,Toronto,Oak St,2,Female,Elderberry,3
674,675,Mexico,Toronto,Oak St,26,Female,Lemon,5
675,676,Mexico,New York,Oak St,22,Female,Banana,6
676,677,Mexico,New York,Oak St,25,Male,Apple,4
677,678,Canada,Toronto,Elm St,16,Male,Cherry,3
678,679,Canada,Toronto,Elm St,17,Female,Grape,3
679,680,USA,Mexico City,Main St,30,Male,Grape,6
680,681,Canada,Toronto,Elm St,27,Female,Grape,1
681,682,Mexico,Mexico City,Elm St,30,Male,Grape,6
682,683,Canada,New York,Oak St,15,Female,Lemon,5
683,684,Canada,Mexico City,Main St,25,Male,Kiwi,5
684,685,Mexico,New York,Main St,21,Male,Grape,5
685,686,Mexico,Mexico City,Main St,10,Male,Elderberry,2
686,687,Mexico,Mexico City,Oak St,7,Male,Fig,7
687,688,Canada,New York,Main St,24,Male,Banana,6
688,689,USA,New York,Oak St,15,Male,Apple,4
689,690,Mexico,Toronto,Oak St,3,Female,Cherry,3
690,691,Canada,Toronto,Elm St,6,Female,Banana,3
691,692,Canada,Mexico City,Oak St,9,Female,Cherry,5
692,693,Mexico,New York,Main St,6,Male,Lemon,8
693,694,USA,Mexico City,Elm St,19,Female,Elderberry,2
694,695,Canada,Toronto,Main St,15,Male,Banana,9
695,696,Mexico,Toronto,Elm St,16,Male,Grape,4
696,697,Mexico,Mexico City,Elm St,30,Male,Cherry,6
697,698,Mexico,New York,Main St,3,Female,Date,4
698,699,USA,Toronto,Main St,8,Male,Kiwi,7
699,700,Mexico,Toronto,Main St,22,Female,Lemon,5
700,701,USA,Mexico City,Elm St,29,Female,Cherry,5
701,702,Mexico,Mexico City,Elm St,24,Female,Elderberry,6
702,703,Mexico,Toronto,Main St,22,Female,Date,8
703,704,Mexico,Toronto,Main St,27,Female,Fig,5
704,705,USA,Toronto,Main St,26,Male,Kiwi,5
705,706,USA,New York,Elm St,8,Female,Cherry,6
706,707,Mexico,New York,Oak St,14,Female,Honeydew,2
707,708,Mexico,Toronto,Elm St,9,Male,Apple,3
708,709,Mexico,Toronto,Oak St,3,Female,Honeydew,9
709,710,Mexico,New York,Main St,13,Female,Grape,1
710,711,USA,Mexico City,Oak St,5,Male,Fig,6
711,712,Mexico,Toronto,Elm St,23,Male,Grape,3
712,713,USA,Mexico City,Oak St,4,Male,Grape,5
713,714,Mexico,Mexico City,Oak St,30,Male,Grape,7
714,715,Mexico,New York,Elm St,24,Male,Grape,6
715,716,Canada,Toronto,Elm St,23,Female,Honeydew,1
716,717,USA,Toronto,Elm St,13,Female,Apple,7
717,718,Mexico,New York,Elm St,29,Female,Fig,8
718,719,Canada,New York,Elm St,17,Male,Cherry,7
719,720,Canada,New York,Oak St,7,Male,Grape,5
720,721,Mexico,New York,Oak St,21,Female,Apple,7
721,722,USA,New York,Oak St,6,Male,Kiwi,8
722,723,USA,Mexico City,Oak St,13,Male,Honeydew,8
723,724,Mexico,New York,Elm St,26,Male,Apple,6
724,725,Mexico,Toronto,Oak St,20,Female,Kiwi,6
725,726,USA,Mexico City,Main St,11,Female,Lemon,8
726,727,Canada,Mexico City,Elm St,6,Male,Kiwi,2
727,728,Mexico,New York,Oak St,11,Female,Grape,5
728,729,Mexico,New York,Oak St,2,Male,Cherry,5
729,730,USA,Mexico City,Main St,10,Female,Date,4
730,731,USA,Toronto,Main St,22,Female,Honeydew,4
731,732,Canada,Toronto,Main St,22,Male,Elderberry,5
732,733,Mexico,New York,Oak St,8,Female,Apple,4
733,734,Canada,New York,Main St,18,Male,Elderberry,4
734,735,Canada,Toronto,Elm St,17,Male,Cherry,4
735,736,Canada,Mexico City,Oak St,7,Male,Elderberry,7
736,737,USA,Mexico City,Main St,10,Male,Apple,3
737,738,Mexico,New York,Oak St,21,Female,Apple,8
738,739,Mexico,Toronto,Oak St,28,Male,Apple,4
739,740,Canada,Mexico City,Oak St,28,Male,Apple,3
740,741,Canada,Mexico City,Main St,22,Female,Banana,9
741,742,Canada,Mexico City,Oak St,2,Female,Cherry,2
742,743,USA,Toronto,Main St,30,Male,Honeydew,9
743,744,Mexico,Toronto,Oak St,9,Male,Kiwi,7
744,745,Mexico,Toronto,Elm St,8,Male,Apple,3
745,746,USA,New York,Elm St,11,Female,Date,6
746,747,Mexico,New York,Elm St,27,Male,Banana,3
747,748,Canada,Toronto,Elm St,9,Female,Cherry,3
748,749,USA,New York,Main St,17,Male,Honeydew,1
749,750,Canada,Toronto,Elm St,27,Female,Lemon,3
750,751,USA,Toronto,Main St,4,Male,Date,2
751,752,USA,Mexico City,Oak St,23,Female,Lemon,9
752,753,USA,Mexico City,Elm St,1,Male,Honeydew,8
753,754,USA,Toronto,Elm St,5,Female,Lemon,1
754,755,Canada,Toronto,Main St,7,Male,Elderberry,9
755,756,Canada,Toronto,Elm St,12,Male,Lemon,4
756,757,USA,Mexico City,Oak St,3,Female,Lemon,6
757,758,Canada,Toronto,Elm St,2,Female,Grape,4
758,759,USA,Mexico City,Oak St,8,Female,Lemon,6
759,760,Mexico,New York,Elm St,8,Female,Grape,3
760,761,Canada,Toronto,Elm St,19,Male,Grape,7
761,762,Canada,Toronto,Main St,2,Female,Elderberry,5
762,763,USA,New York,Oak St,30,Female,Kiwi,9
763,764,USA,Toronto,Elm St,26,Male,Cherry,1
764,765,Mexico,Mexico City,Oak St,6,Male,Apple,2
765,766,USA,Toronto,Main St,7,Female,Kiwi,4
766,767,Mexico,Mexico City,Elm St,22,Female,Lemon,3
767,768,USA,Mexico City,Main St,8,Female,Banana,9
768,769,Canada,Toronto,Oak St,2,Male,Fig,1
769,770,USA,New York,Main St,19,Female,Elderberry,1
770,771,Mexico,Mexico City,Oak St,10,Female,Lemon,9
771,772,Mexico,New York,Elm St,18,Male,Date,1
772,773,USA,New York,Main St,16,Female,Cherry,7
773,774,Mexico,New York,Elm St,7,Female,Date,9
774,775,Mexico,New York,Main St,5,Male,Elderberry,6
775,776,Mexico,New York,Main St,30,Male,Lemon,5
776,777,Canada,Toronto,Elm St,25,Male,Kiwi,9
777,778,Mexico,Mexico City,Oak St,27,Male,Grape,2
778,779,USA,Toronto,Main St,7,Female,Lemon,3
779,780,Canada,Toronto,Elm St,17,Female,Lemon,2
780,781,Canada,New York,Main St,25,Female,Banana,3
781,782,Canada,New York,Elm St,19,Male,Honeydew,6
782,783,Canada,Mexico City,Main St,15,Female,Lemon,9
783,784,Canada,Mexico City,Elm St,20,Female,Lemon,2
784,785,Canada,Mexico City,Oak St,2,Male,Date,9
785,786,USA,Mexico City,Elm St,19,Female,Honeydew,7
786,787,USA,New York,Oak St,1,Male,Elderberry,5
787,788,Mexico,New York,Main St,29,Female,Lemon,5
788,789,Mexico,New York,Oak St,18,Female,Kiwi,2
789,790,Mexico,New York,Main St,16,Male,Lemon,4
790,791,Mexico,Mexico City,Oak St,26,Female,Honeydew,3
791,792,USA,New York,Oak St,18,Male,Grape,6
792,793,Canada,Mexico City,Elm St,18,Male,Date,1
793,794,Mexico,New York,Oak St,16,Male,Apple,7
794,795,USA,Mexico City,Main St,8,Female,Grape,5
795,796,Mexico,New York,Main St,21,Female,Apple,3
796,797,Mexico,Toronto,Main St,13,Female,Fig,4
797,798,Canada,New York,Elm St,7,Male,Banana,4
798,799,USA,Toronto,Elm St,14,Female,Elderberry,7
799,800,USA,Mexico City,Oak St,4,Male,Kiwi,9
800,801,USA,Toronto,Elm St,28,Female,Cherry,8
801,802,USA,Toronto,Main St,23,Male,Date,4
802,803,Mexico,Toronto,Main St,24,Female,Grape,4
803,804,Mexico,Mexico City,Main St,19,Female,Banana,9
804,805,Mexico,Toronto,Oak St,17,Female,Grape,5
805,806,Mexico,New York,Main St,14,Male,Cherry,5
806,807,USA,Toronto,Elm St,7,Male,Kiwi,3
807,808,Mexico,Toronto,Main St,19,Male,Lemon,2
808,809,Canada,New York,Main St,14,Female,Kiwi,8
809,810,Mexico,New York,Oak St,15,Female,Grape,2
810,811,USA,Toronto,Oak St,28,Male,Kiwi,3
811,812,Mexico,New York,Oak St,10,Female,Lemon,5
812,813,USA,New York,Elm St,23,Female,Apple,2
813,814,Canada,New York,Elm St,10,Male,Lemon,6
814,815,Canada,Mexico City,Main St,29,Female,Fig,3
815,816,Mexico,New York,Elm St,23,Male,Elderberry,7
816,817,USA,New York,Main St,24,Male,Apple,5
817,818,Mexico,Toronto,Elm St,7,Female,Banana,7
818,819,Canada,Mexico City,Oak St,6,Male,Cherry,7
819,820,Canada,New York,Main St,18,Female,Cherry,1
820,821,USA,Mexico City,Oak St,30,Male,Banana,4
821,822,Mexico,Toronto,Main St,4,Female,Grape,3
822,823,Mexico,Mexico City,Oak St,19,Male,Kiwi,9
823,824,Canada,Mexico City,Elm St,1,Male,Cherry,8
824,825,Canada,Toronto,Elm St,11,Male,Banana,9
825,826,Mexico,New York,Main St,14,Female,Fig,8
826,827,USA,New York,Elm St,2,Female,Cherry,5
827,828,USA,Toronto,Main St,30,Male,Date,5
828,829,USA,New York,Main St,20,Female,Cherry,5
829,830,USA,New York,Elm St,19,Male,Apple,5
830,831,Canada,Toronto,Main St,16,Male,Elderberry,5
831,832,Canada,Toronto,Main St,3,Female,Banana,9
832,833,Canada,Toronto,Oak St,22,Male,Date,3
833,834,Mexico,Mexico City,Main St,6,Male,Grape,5
834,835,Canada,New York,Oak St,11,Male,Apple,6
835,836,USA,New York,Oak St,12,Female,Elderberry,6
836,837,Canada,Toronto,Elm St,21,Male,Lemon,1
837,838,Mexico,Toronto,Main St,24,Female,Lemon,4
838,839,USA,New York,Oak St,22,Female,Lemon,1
839,840,USA,Mexico City,Elm St,5,Male,Banana,5
840,841,USA,Mexico City,Oak St,5,Female,Date,9
841,842,Canada,New York,Oak St,6,Female,Cherry,3
842,843,Canada,Mexico City,Elm St,28,Male,Honeydew,3
843,844,Mexico,Toronto,Oak St,8,Female,Lemon,4
844,845,USA,New York,Elm St,21,Male,Fig,5
845,846,Mexico,Mexico City,Main St,19,Male,Grape,8
846,847,USA,Toronto,Elm St,5,Female,Date,8
847,848,Mexico,Toronto,Main St,2,Male,Date,7
848,849,USA,Mexico City,Oak St,30,Female,Banana,8
849,850,Canada,New York,Elm St,16,Female,Banana,8
850,851,Mexico,Toronto,Oak St,6,Female,Fig,8
851,852,Canada,Mexico City,Main St,26,Female,Honeydew,3
852,853,Mexico,New York,Elm St,5,Female,Elderberry,9
853,854,Canada,Toronto,Oak St,13,Male,Grape,7
854,855,Mexico,Mexico City,Oak St,17,Female,Elderberry,8
855,856,Mexico,Mexico City,Elm St,25,Male,Honeydew,9
856,857,Mexico,New York,Elm St,3,Male,Lemon,6
857,858,Mexico,New York,Elm St,21,Female,Grape,2
858,859,Mexico,Mexico City,Elm St,25,Male,Elderberry,9
859,860,Canada,Mexico City,Elm St,30,Female,Cherry,8
860,861,Canada,Mexico City,Main St,9,Female,Kiwi,7
861,862,Mexico,New York,Main St,5,Female,Apple,5
862,863,Mexico,Mexico City,Oak St,15,Male,Grape,6
863,864,Mexico,Toronto,Elm St,5,Female,Banana,2
864,865,Mexico,Mexico City,Oak St,11,Female,Grape,8
865,866,Mexico,Toronto,Elm St,9,Male,Fig,9
866,867,USA,New York,Main St,3,Male,Apple,6
867,868,USA,Toronto,Oak St,21,Male,Honeydew,2
868,869,Canada,Toronto,Main St,20,Male,Kiwi,5
869,870,USA,Mexico City,Oak St,13,Female,Kiwi,5
870,871,USA,Mexico City,Elm St,27,Male,Elderberry,8
871,872,Mexico,Toronto,Oak St,18,Female,Honeydew,8
872,873,Canada,Toronto,Elm St,24,Male,Banana,8
873,874,USA,Mexico City,Main St,3,Male,Kiwi,4
874,875,Canada,Mexico City,Elm St,21,Male,Apple,4
875,876,Canada,Mexico City,Elm St,13,Male,Kiwi,2
876,877,Mexico,New York,Oak St,13,Male,Kiwi,3
877,878,Mexico,Mexico City,Main St,12,Male,Cherry,6
878,879,Canada,New York,Oak St,9,Male,Grape,4
879,880,Mexico,Toronto,Elm St,25,Male,Banana,7
880,881,Mexico,Toronto,Oak St,17,Female,Fig,5
881,882,Mexico,Toronto,Elm St,27,Female,Apple,4
882,883,Canada,Mexico City,Main St,29,Male,Elderberry,8
883,884,Canada,New York,Main St,2,Male,Apple,5
884,885,Canada,Toronto,Oak St,21,Male,Grape,2
885,886,Mexico,Toronto,Main St,12,Male,Grape,1
886,887,USA,Toronto,Elm St,28,Male,Kiwi,7
887,888,Canada,Toronto,Elm St,21,Female,Fig,1
888,889,USA,Toronto,Oak St,23,Male,Elderberry,8
889,890,Canada,Mexico City,Elm St,18,Female,Kiwi,5
890,891,Canada,New York,Oak St,13,Male,Kiwi,3
891,892,USA,Mexico City,Main St,8,Female,Apple,7
892,893,USA,New York,Oak St,29,Female,Fig,8
893,894,Canada,New York,Elm St,27,Female,Date,3
894,895,USA,New York,Main St,15,Female,Banana,1
895,896,USA,Mexico City,Oak St,9,Male,Lemon,3
896,897,USA,Mexico City,Oak St,7,Male,Fig,6
897,898,USA,New York,Elm St,17,Male,Fig,2
898,899,Mexico,Mexico City,Main St,17,Male,Apple,7
899,900,Canada,New York,Main St,6,Female,Kiwi,7
900,901,Mexico,New York,Main St,10,Female,Lemon,3
901,902,USA,New York,Elm St,11,Male,Apple,1
902,903,Mexico,Toronto,Elm St,22,Female,Banana,5
903,904,Mexico,New York,Main St,26,Male,Elderberry,9
904,905,Mexico,New York,Oak St,3,Male,Lemon,9
905,906,Canada,Toronto,Elm St,23,Male,Fig,6
906,907,USA,Toronto,Oak St,1,Male,Elderberry,8
907,908,Mexico,Mexico City,Oak St,20,Male,Fig,8
908,909,USA,New York,Main St,29,Male,Banana,3
909,910,USA,New York,Elm St,30,Female,Kiwi,4
910,911,Canada,New York,Elm St,18,Male,Cherry,7
911,912,Canada,Mexico City,Elm St,4,Female,Date,7
912,913,USA,New York,Elm St,26,Female,Fig,5
913,914,USA,New York,Elm St,29,Female,Apple,7
914,915,Canada,Mexico City,Oak St,25,Female,Elderberry,8
915,916,Canada,Mexico City,Elm St,16,Female,Fig,4
916,917,USA,Mexico City,Main St,7,Male,Fig,6
917,918,Mexico,Toronto,Main St,4,Female,Honeydew,9
918,919,Canada,Mexico City,Main St,30,Male,Honeydew,2
919,920,USA,New York,Oak St,15,Male,Elderberry,6
920,921,USA,Mexico City,Main St,27,Male,Kiwi,8
921,922,Canada,New York,Oak St,6,Female,Honeydew,4
922,923,Mexico,Mexico City,Main St,29,Male,Honeydew,8
923,924,USA,Toronto,Oak St,18,Female,Lemon,2
924,925,Mexico,Mexico City,Oak St,20,Female,Cherry,5
925,926,Mexico,New York,Oak St,26,Female,Fig,8
926,927,Canada,Mexico City,Oak St,10,Female,Banana,1
927,928,Mexico,New York,Oak St,13,Male,Kiwi,1
928,929,USA,Toronto,Main St,6,Female,Date,4
929,930,Mexico,Mexico City,Elm St,7,Female,Apple,7
930,931,Canada,Mexico City,Main St,15,Male,Banana,9
931,932,Mexico,Mexico City,Elm St,27,Male,Kiwi,2
932,933,Mexico,Mexico City,Main St,18,Male,Banana,5
933,934,USA,Toronto,Elm St,1,Female,Lemon,6
934,935,Mexico,Mexico City,Main St,10,Female,Honeydew,3
935,936,Canada,New York,Oak St,19,Male,Banana,7
